707.0,705,840,95,-2.0,2.0,446,12.0,0,0,,,,,
1,25,5,1154.0,1155,1245,50,-9.0,-1.0,192,6.0,0,0,,,,,
1,25,5,2000.0,2005,2050,45,-10.0,-5.0,192,7.0,0,0,,,,,
1,25,5,1410.0,1410,1500,50,-2.0,0.0,192,13.0,0,0,,,,,
1,25,5,1012.0,1010,1055,45,3.0,2.0,192,7.0,0,0,,,,,
1,25,5,649.0,650,735,45,-2.0,-1.0,192,8.0,0,0,,,,,
1,25,5,824.0,820,910,50,8.0,4.0,233,8.0,0,0,,,,,
1,25,5,1906.0,1855,1945,50,8.0,11.0,233,9.0,0,0,,,,,
1,25,5,1947.0,1935,2030,175,16.0,12.0,1069,6.0,0,0,0.0,0.0,4.0,0.0,12.0
1,25,5,745.0,745,845,180,-9.0,0.0,1069,6.0,0,0,,,,,
1,25,5,1057.0,1055,1155,180,8.0,2.0,1069,10.0,0,0,,,,,
1,25,5,1522.0,1515,1615,180,21.0,7.0,1069,7.0,0,0,5.0,0.0,14.0,0.0,2.0
1,25,5,1251.0,1250,1410,200,19.0,1.0,1210,5.0,0,0,0.0,0.0,19.0,0.0,0.0
1,25,5,1603.0,1605,1935,150,-18.0,-2.0,1040,7.0,0,0,,,,,
1,25,5,1026.0,1030,1400,150,-22.0,-4.0,1040,5.0,0,0,,,,,
1,25,5,1741.0,1735,2005,150,0.0,6.0,1036,7.0,0,0,,,,,
1,25,5,738.0,725,955,150,2.0,13.0,1036,9.0,0,0,,,,,
1,25,5,2043.0,2050,2215,145,3.0,-7.0,843,8.0,0,0,,,,,
1,25,5,1722.0,1700,1830,150,25.0,22.0,843,5.0,0,0,0.0,0.0,3.0,0.0,22.0
1,25,5,625.0,630,755,145,-10.0,-5.0,843,5.0,0,0,,,,,
1,25,5,1129.0,1130,1300,150,-7.0,-1.0,843,6.0,0,0,,,,,
1,25,5,1002.0,1005,1105,180,4.0,-3.0,1129,6.0,0,0,,,,,
1,25,5,1248.0,1250,1610,140,-17.0,-2.0,972,6.0,0,0,,,,,
1,25,5,1621.0,1620,1630,70,-7.0,1.0,323,7.0,0,0,,,,,
1,25,5,927.0,930,940,70,-5.0,-3.0,323,11.0,0,0,,,,,
1,25,5,1031.0,1035,1200,85,-10.0,-4.0,495,9.0,0,0,,,,,
1,25,5,104.0,2100,2225,85,232.0,244.0,495,8.0,0,0,0.0,0.0,0.0,0.0,232.0
1,25,5,1851.0,1850,2015,85,-5.0,1.0,495,8.0,0,0,,,,,
1,25,5,1502.0,1505,1630,85,-11.0,-3.0,495,6.0,0,0,,,,,
1,25,5,657.0,700,825,85,-8.0,-3.0,495,7.0,0,0,,,,,
1,25,5,1325.0,1325,1445,260,1.0,0.0,1624,13.0,0,0,,,,,
1,25,5,1609.0,1610,1815,125,-18.0,-1.0,718,7.0,0,0,,,,,
1,25,5,948.0,950,1155,125,-15.0,-2.0,718,9.0,0,0,,,,,
1,25,5,732.0,735,745,70,2.0,-3.0,271,14.0,0,0,,,,,
1,25,5,1057.0,1100,1105,65,-7.0,-3.0,271,9.0,0,0,,,,,
1,25,5,1414.0,1410,1415,65,6.0,4.0,271,11.0,0,0,,,,,
1,25,5,1810.0,1810,1815,65,16.0,0.0,271,6.0,0,0,0.0,0.0,16.0,0.0,0.0
1,25,5,2102.0,2055,2100,65,22.0,7.0,271,5.0,0,0,0.0,0.0,15.0,0.0,7.0
1,25,5,830.0,830,1035,245,13.0,0.0,1506,10.0,0,0,,,,,
1,25,5,624.0,630,635,65,-1.0,-6.0,254,10.0,0,0,,,,,
1,25,5,1751.0,1740,1745,65,26.0,11.0,254,20.0,0,0,6.0,0.0,15.0,0.0,5.0
1,25,5,1211.0,1215,1220,65,-1.0,-4.0,254,8.0,0,0,,,,,
1,25,5,1347.0,1350,1555,125,-15.0,-3.0,727,9.0,0,0,,,,,
1,25,5,706.0,705,910,125,-4.0,1.0,727,17.0,0,0,,,,,
1,25,5,648.0,650,1035,165,-9.0,-2.0,1180,11.0,0,0,,,,,
1,25,5,1452.0,1450,1835,165,-3.0,2.0,1180,12.0,0,0,,,,,
1,25,5,1150.0,1150,1800,250,-4.0,0.0,1977,11.0,0,0,,,,,
1,25,5,618.0,620,835,75,-6.0,-2.0,399,10.0,0,0,,,,,
1,25,5,2022.0,2010,2225,75,11.0,12.0,399,13.0,0,0,,,,,
1,25,5,1212.0,1210,1425,75,2.0,2.0,399,15.0,0,0,,,,,
1,25,5,914.0,915,1255,160,-5.0,-1.0,1024,17.0,0,0,,,,,
1,25,5,634.0,635,1015,160,-13.0,-1.0,1024,9.0,0,0,,,,,
1,25,5,1533.0,1525,1905,160,3.0,8.0,1024,13.0,0,0,,,,,
1,25,5,1942.0,1945,2325,160,-23.0,-3.0,1024,12.0,0,0,,,,,
1,25,5,901.0,905,1000,55,2.0,-4.0,224,22.0,0,0,,,,,
1,25,5,1132.0,1130,1225,55,3.0,2.0,224,18.0,0,0,,,,,
1,25,5,2113.0,2040,2135,55,28.0,33.0,224,11.0,0,0,11.0,0.0,0.0,0.0,17.0
1,25,5,1625.0,1555,1650,55,28.0,30.0,224,13.0,0,0,25.0,0.0,0.0,0.0,3.0
1,25,5,632.0,635,900,145,-7.0,-3.0,866,13.0,0,0,,,,,
1,25,5,1011.0,1015,1240,145,-18.0,-4.0,866,11.0,0,0,,,,,
1,25,5,1825.0,1825,2050,145,-7.0,0.0,866,11.0,0,0,,,,,
1,25,5,1502.0,1445,1710,145,20.0,17.0,866,25.0,0,0,12.0,0.0,3.0,0.0,5.0
1,25,5,1214.0,1215,1740,205,-12.0,-1.0,1489,13.0,0,0,,,,,
1,25,5,720.0,720,1315,235,-11.0,0.0,1733,12.0,0,0,,,,,
1,25,5,1758.0,1800,2350,230,-16.0,-2.0,1733,9.0,0,0,,,,,
1,25,5,1315.0,1320,1910,230,-9.0,-5.0,1733,12.0,0,0,,,,,
1,25,5,559.0,600,805,125,-15.0,-1.0,671,12.0,0,0,,,,,
1,25,5,2123.0,2110,2315,125,13.0,13.0,671,9.0,0,0,,,,,
1,25,5,1814.0,1810,2015,125,-7.0,4.0,671,9.0,0,0,,,,,
1,25,5,1327.0,1320,1520,120,2.0,7.0,671,10.0,0,0,,,,,
1,25,5,1106.0,1100,1305,125,13.0,6.0,671,16.0,0,0,,,,,
1,25,5,1624.0,1620,1825,125,-2.0,4.0,671,11.0,0,0,,,,,
1,25,5,852.0,845,1050,125,5.0,7.0,671,15.0,0,0,,,,,
1,25,5,1940.0,1925,2130,125,13.0,15.0,671,9.0,0,0,,,,,
1,25,5,1214.0,1215,1605,170,-10.0,-1.0,1107,16.0,0,0,,,,,
1,25,5,628.0,625,1015,170,-1.0,3.0,1107,12.0,0,0,,,,,
1,25,5,1738.0,1715,2100,165,18.0,23.0,1107,12.0,0,0,10.0,0.0,0.0,0.0,8.0
1,25,5,1037.0,1040,1220,100,-9.0,-3.0,564,12.0,0,0,,,,,
1,25,5,1851.0,1850,2030,100,-2.0,1.0,564,18.0,0,0,,,,,
1,25,5,1120.0,1115,1325,130,20.0,5.0,697,25.0,0,0,0.0,0.0,20.0,0.0,0.0
1,25,5,825.0,825,1035,130,-8.0,0.0,697,13.0,0,0,,,,,
1,25,5,1416.0,1415,1625,130,1.0,1.0,697,12.0,0,0,,,,,
1,25,5,1936.0,1935,2140,125,-1.0,1.0,697,14.0,0,0,,,,,
1,25,5,827.0,830,1125,115,0.0,-3.0,689,19.0,0,0,,,,,
1,25,5,1936.0,1910,2200,110,20.0,26.0,689,12.0,0,0,0.0,0.0,4.0,0.0,16.0
1,25,5,1250.0,1250,1545,115,-4.0,0.0,689,13.0,0,0,,,,,
1,25,5,2134.0,2110,2255,105,23.0,24.0,605,13.0,0,0,0.0,0.0,0.0,0.0,23.0
1,25,5,1509.0,1510,1655,105,-1.0,-1.0,605,19.0,0,0,,,,,
1,25,5,749.0,750,935,105,-7.0,-1.0,605,13.0,0,0,,,,,
1,25,5,1109.0,1110,1255,105,-5.0,-1.0,605,14.0,0,0,,,,,
1,25,5,1745.0,1740,1925,105,2.0,5.0,605,10.0,0,0,,,,,
1,25,5,1910.0,1605,1730,85,186.0,185.0,414,23.0,0,0,0.0,0.0,18.0,0.0,168.0
1,25,5,833.0,830,955,85,-1.0,3.0,414,12.0,0,0,,,,,
1,25,5,50.0,2130,2255,85,196.0,200.0,414,18.0,0,0,0.0,0.0,0.0,0.0,196.0
1,25,5,,1425,1550,85,,,414,,1,0,,,,,
1,25,5,1936.0,1815,1940,85,80.0,81.0,414,17.0,0,0,2.0,0.0,0.0,0.0,78.0
1,25,5,611.0,615,740,85,-10.0,-4.0,414,13.0,0,0,,,,,
1,25,5,1225.0,1135,1300,85,64.0,50.0,414,28.0,0,0,0.0,0.0,14.0,0.0,50.0
1,25,5,,905,1035,90,,,337,,1,0,,,,,
1,25,5,701.0,705,835,90,-17.0,-4.0,337,20.0,0,0,,,,,
1,25,5,1100.0,1100,1230,90,-12.0,0.0,337,15.0,0,0,,,,,
1,25,5,1542.0,1255,1425,90,159.0,167.0,337,21.0,0,0,0.0,0.0,17.0,0.0,142.0
1,25,5,2345.0,1915,2045,90,269.0,270.0,337,13.0,0,0,0.0,0.0,0.0,0.0,269.0
1,25,5,2322.0,1820,1950,90,295.0,302.0,337,25.0,0,0,15.0,0.0,0.0,0.0,280.0
1,25,5,1841.0,1545,1715,90,162.0,176.0,337,17.0,0,0,9.0,0.0,0.0,0.0,153.0
1,25,5,1734.0,1425,1555,90,189.0,189.0,337,10.0,0,0,0.0,0.0,11.0,0.0,178.0
1,25,5,1852.0,1700,2300,240,85.0,112.0,1855,12.0,0,0,2.0,0.0,0.0,0.0,83.0
1,25,5,720.0,725,1325,240,-12.0,-5.0,1855,16.0,0,0,,,,,
1,25,5,1559.0,1155,1755,240,238.0,244.0,1855,16.0,0,0,1.0,0.0,0.0,0.0,237.0
1,25,5,2105.0,1900,2025,85,132.0,125.0,447,18.0,0,0,0.0,0.0,12.0,0.0,120.0
1,25,5,643.0,645,810,85,-2.0,-2.0,447,14.0,0,0,,,,,
1,25,5,2226.0,1625,1750,85,364.0,361.0,447,18.0,0,0,361.0,0.0,3.0,0.0,0.0
1,25,5,,1315,1440,85,,,447,,1,0,,,,,
1,25,5,1647.0,1430,1555,85,134.0,137.0,447,11.0,0,0,10.0,0.0,0.0,0.0,124.0
1,25,5,1356.0,1035,1200,85,202.0,201.0,447,16.0,0,0,11.0,0.0,1.0,0.0,190.0
1,25,5,2315.0,2050,2215,85,154.0,145.0,447,27.0,0,0,0.0,0.0,9.0,0.0,145.0
1,25,5,817.0,820,945,85,-4.0,-3.0,447,16.0,0,0,,,,,
1,25,5,1847.0,1825,1925,60,20.0,22.0,296,7.0,0,0,1.0,0.0,0.0,0.0,19.0
1,25,5,2132.0,2050,2150,60,42.0,42.0,296,12.0,0,0,0.0,0.0,0.0,0.0,42.0
1,25,5,1113.0,1105,1205,60,10.0,8.0,296,10.0,0,0,,,,,
1,25,5,954.0,950,1050,60,3.0,4.0,296,8.0,0,0,,,,,
1,25,5,1649.0,1630,1730,60,16.0,19.0,296,6.0,0,0,11.0,0.0,0.0,0.0,5.0
1,25,5,1326.0,1315,1415,60,10.0,11.0,296,8.0,0,0,,,,,
1,25,5,1452.0,1450,1550,60,3.0,2.0,296,10.0,0,0,,,,,
1,25,5,654.0,655,755,60,4.0,-1.0,296,9.0,0,0,,,,,
1,25,5,2048.0,1935,2035,60,72.0,73.0,296,9.0,0,0,5.0,0.0,0.0,0.0,67.0
1,25,5,824.0,825,925,60,-4.0,-1.0,296,6.0,0,0,,,,,
1,25,5,2146.0,2135,2255,80,6.0,11.0,386,7.0,0,0,,,,,
1,25,5,1855.0,1655,1815,80,111.0,120.0,386,5.0,0,0,72.0,0.0,0.0,0.0,39.0
1,25,5,1058.0,1100,1220,80,-9.0,-2.0,386,8.0,0,0,,,,,
1,25,5,932.0,925,1045,80,-1.0,7.0,386,7.0,0,0,,,,,
1,25,5,1905.0,1835,1955,80,21.0,30.0,386,11.0,0,0,0.0,0.0,0.0,9.0,12.0
1,25,5,646.0,645,805,80,-9.0,1.0,386,10.0,0,0,,,,,
1,25,5,2047.0,2020,2140,80,28.0,27.0,386,19.0,0,0,0.0,0.0,3.0,0.0,25.0
1,25,5,1515.0,1500,1620,80,7.0,15.0,386,7.0,0,0,,,,,
1,25,5,1250.0,1240,1400,80,10.0,10.0,386,10.0,0,0,,,,,
1,25,5,1702.0,1640,1750,70,28.0,22.0,308,21.0,0,0,8.0,0.0,6.0,0.0,14.0
1,25,5,1250.0,1235,1345,70,5.0,15.0,308,9.0,0,0,,,,,
1,25,5,809.0,740,850,70,28.0,29.0,308,13.0,0,0,0.0,0.0,8.0,0.0,20.0
1,25,5,848.0,850,1005,75,-8.0,-2.0,308,15.0,0,0,,,,,
1,25,5,2043.0,1940,2050,70,69.0,63.0,308,21.0,0,0,11.0,0.0,6.0,0.0,52.0
1,25,5,1448.0,1440,1550,70,6.0,8.0,308,13.0,0,0,,,,,
1,25,5,1002.0,1005,1120,75,-11.0,-3.0,308,9.0,0,0,,,,,
1,25,5,2247.0,2150,2300,70,50.0,57.0,308,7.0,0,0,50.0,0.0,0.0,0.0,0.0
1,25,5,1143.0,1125,1240,75,13.0,18.0,308,13.0,0,0,,,,,
1,25,5,1636.0,1540,1650,70,46.0,56.0,308,6.0,0,0,20.0,0.0,0.0,0.0,26.0
1,25,5,1752.0,1735,1845,70,11.0,17.0,308,8.0,0,0,,,,,
1,25,5,2136.0,2100,2210,70,27.0,36.0,308,6.0,0,0,4.0,0.0,0.0,0.0,23.0
1,25,5,1331.0,1325,1435,70,7.0,6.0,308,14.0,0,0,,,,,
1,25,5,630.0,630,745,75,-9.0,0.0,308,12.0,0,0,,,,,
1,25,5,757.0,745,1350,245,-14.0,12.0,1838,6.0,0,0,,,,,
1,25,5,1340.0,1305,1910,245,31.0,35.0,1838,9.0,0,0,1.0,0.0,0.0,0.0,30.0
1,25,5,1448.0,1405,1515,70,38.0,43.0,333,9.0,0,0,0.0,0.0,0.0,0.0,38.0
1,25,5,1838.0,1745,1855,70,50.0,53.0,333,8.0,0,0,19.0,0.0,0.0,0.0,31.0
1,25,5,1748.0,1625,1735,70,78.0,83.0,333,8.0,0,0,77.0,0.0,0.0,0.0,1.0
1,25,5,1211.0,1210,1320,70,-7.0,1.0,333,7.0,0,0,,,,,
1,25,5,2110.0,1945,2055,70,83.0,85.0,333,8.0,0,0,34.0,0.0,0.0,0.0,49.0
1,25,5,852.0,855,1005,70,-4.0,-3.0,333,10.0,0,0,,,,,
1,25,5,2154.0,2200,2310,70,-8.0,-6.0,333,10.0,0,0,,,,,
1,25,5,1030.0,1030,1140,70,-4.0,0.0,333,9.0,0,0,,,,,
1,25,5,632.0,630,740,70,6.0,2.0,333,11.0,0,0,,,,,
1,25,5,836.0,835,1025,110,-22.0,1.0,569,7.0,0,0,,,,,
1,25,5,1724.0,1640,1825,105,25.0,44.0,569,6.0,0,0,0.0,0.0,6.0,0.0,19.0
1,25,5,2214.0,2120,2305,105,36.0,54.0,569,7.0,0,0,0.0,0.0,0.0,0.0,36.0
1,25,5,1340.0,1335,1520,105,-12.0,5.0,569,7.0,0,0,,,,,
1,25,5,633.0,635,920,105,-5.0,-2.0,621,12.0,0,0,,,,,
1,25,5,1621.0,1510,1755,105,71.0,71.0,621,7.0,0,0,71.0,0.0,0.0,0.0,0.0
1,25,5,919.0,850,1135,105,31.0,29.0,621,8.0,0,0,5.0,0.0,2.0,0.0,24.0
1,25,5,2046.0,1810,2100,110,141.0,156.0,621,6.0,0,0,110.0,0.0,0.0,0.0,31.0
1,25,5,2237.0,2125,10,105,60.0,72.0,621,7.0,0,0,0.0,0.0,0.0,0.0,60.0
1,25,5,1221.0,1140,1425,105,44.0,41.0,621,12.0,0,0,0.0,0.0,3.0,0.0,41.0
1,25,5,900.0,900,955,55,-8.0,0.0,188,7.0,0,0,,,,,
1,25,5,2050.0,2015,2110,55,28.0,35.0,188,9.0,0,0,6.0,0.0,0.0,0.0,22.0
1,25,5,1731.0,1645,1740,55,38.0,46.0,188,7.0,0,0,12.0,0.0,0.0,0.0,26.0
1,25,5,1129.0,1105,1200,55,14.0,24.0,188,8.0,0,0,,,,,
1,25,5,1524.0,1350,1505,75,91.0,94.0,417,6.0,0,0,72.0,0.0,0.0,0.0,19.0
1,25,5,651.0,650,805,75,-1.0,1.0,417,8.0,0,0,,,,,
1,25,5,1925.0,1905,2025,80,14.0,20.0,417,7.0,0,0,,,,,
1,25,5,2144.0,2125,2240,75,14.0,19.0,417,7.0,0,0,,,,,
1,25,5,2151.0,2050,2205,75,58.0,61.0,417,6.0,0,0,40.0,0.0,0.0,0.0,18.0
1,25,5,1151.0,1140,1255,75,5.0,11.0,417,7.0,0,0,,,,,
1,25,5,1019.0,1010,1125,75,15.0,9.0,417,8.0,0,0,0.0,0.0,6.0,0.0,9.0
1,25,5,822.0,820,935,75,0.0,2.0,417,7.0,0,0,,,,,
1,25,5,1654.0,1650,1805,75,2.0,4.0,417,7.0,0,0,,,,,
1,25,5,1525.0,1455,1610,75,27.0,30.0,417,8.0,0,0,1.0,0.0,0.0,0.0,26.0
1,25,5,911.0,855,1105,130,-2.0,16.0,697,8.0,0,0,,,,,
1,25,5,1351.0,1340,1550,130,0.0,11.0,697,8.0,0,0,,,,,
1,25,5,1852.0,1810,2020,130,20.0,42.0,697,6.0,0,0,2.0,0.0,0.0,0.0,18.0
1,25,5,1110.0,1040,1250,130,7.0,30.0,697,9.0,0,0,,,,,
1,25,5,1119.0,1115,1230,75,-2.0,4.0,342,6.0,0,0,,,,,
1,25,5,1828.0,1720,1835,75,67.0,68.0,342,6.0,0,0,3.0,0.0,0.0,0.0,64.0
1,25,5,1602.0,1600,1715,75,-1.0,2.0,342,7.0,0,0,,,,,
1,25,5,1403.0,1325,1440,75,36.0,38.0,342,8.0,0,0,16.0,0.0,0.0,0.0,20.0
1,25,5,646.0,645,800,75,-3.0,1.0,342,8.0,0,0,,,,,
1,25,5,2104.0,2050,2205,75,15.0,14.0,342,13.0,0,0,0.0,0.0,1.0,0.0,14.0
1,25,5,929.0,930,1045,75,-3.0,-1.0,342,7.0,0,0,,,,,
1,25,5,1910.0,1850,2005,75,27.0,20.0,342,11.0,0,0,0.0,0.0,7.0,0.0,20.0
1,25,5,1138.0,1135,1305,90,9.0,3.0,493,21.0,0,0,,,,,
1,25,5,1551.0,1550,1720,90,-6.0,1.0,493,11.0,0,0,,,,,
1,25,5,2136.0,2105,2215,70,41.0,31.0,291,23.0,0,0,0.0,0.0,10.0,0.0,31.0
1,25,5,945.0,945,1055,70,8.0,0.0,291,23.0,0,0,,,,,
1,25,5,1731.0,1725,1830,65,7.0,6.0,291,12.0,0,0,,,,,
1,25,5,1403.0,1400,2000,240,-17.0,3.0,1864,9.0,0,0,,,,,
1,25,5,1107.0,1025,1155,90,25.0,42.0,391,16.0,0,0,0.0,0.0,0.0,0.0,25.0
1,25,5,1855.0,1835,2000,85,8.0,20.0,391,13.0,0,0,,,,,
1,25,5,2104.0,2110,2235,85,-20.0,-6.0,391,12.0,0,0,,,,,
1,25,5,653.0,655,820,85,-10.0,-2.0,391,18.0,0,0,,,,,
1,25,5,1538.0,1510,1630,80,20.0,28.0,391,8.0,0,0,14.0,0.0,0.0,0.0,6.0
1,25,5,1229.0,1230,1315,105,-17.0,-1.0,546,10.0,0,0,,,,,
1,25,5,725.0,725,750,85,5.0,0.0,368,24.0,0,0,,,,,
1,25,5,1134.0,1130,1150,80,16.0,4.0,368,24.0,0,0,0.0,0.0,16.0,0.0,0.0
1,25,5,1529.0,1440,1500,80,53.0,49.0,368,17.0,0,0,8.0,0.0,4.0,0.0,41.0
